user_id;USA;EU;ASIA;antiguedad;canciones_por_dia;generos_por_dia;dispositivos;proporcion_horas_de_trabajo;busquedas_por_dia;proporcion_canciones_de_moda;se_hizo_premium_0_1
472;1;0;0;7;31;4;3;0.072687814;0;0.024731314;0
473;0;0;1;231;18;1;2;0;10;0.03536327;0
474;1;0;0;99;35;4;1;0.647570703;0;0.005585378;0
475;0;1;0;200;30;3;3;0;12;0.003686353;0
476;0;1;0;238;23;2;5;0.231266328;0;0.028117998;0
477;0;1;0;19;43;2;3;0;0;0.003598193;0
478;1;0;0;37;28;4;2;0;0;0.00435473;0
479;1;0;0;348;42;3;4;0.774314408;15;0.005814536;1
480;0;1;0;275;60;3;1;0;4;0.00450675;0
481;0;0;1;153;47;4;2;0;8;0.010707126;0
482;0;0;1;60;24;1;2;0;11;0.036539951;0
483;0;0;1;37;54;4;2;0;4;0.004874294;0
484;0;0;1;179;82;6;2;0;7;0.003116322;0
485;0;1;0;110;80;4;2;0;20;0.004876476;1
486;0;1;0;105;27;2;2;0.300812147;0;0.014087222;0
487;0;0;1;141;24;3;1;0;0;0.037485087;0
488;0;1;0;153;30;2;2;0;8;0.009535265;0
489;0;1;0;168;37;3;1;0;5;0.022941109;0
490;0;0;1;65;34;2;3;0;1;0.012601956;0
491;0;0;1;24;25;2;3;0;0;0.031738229;0
492;0;1;0;15;23;2;2;0;14;0.009854596;0
493;0;0;1;166;60;4;1;0;2;0.009718157;0
494;0;0;1;24;14;2;2;0;0;0.019455854;0
495;0;1;0;158;21;3;1;0;8;0.022210625;0
496;0;0;1;151;46;3;2;0.651362979;14;0.015752931;1
497;0;1;0;52;73;5;2;0;11;0.000624823;0
498;0;0;1;170;41;3;2;0;6;0.007476738;0
499;0;1;0;308;26;3;1;0.163670893;6;0.027393712;0
500;0;0;0;140;20;3;1;0;0;0.031836542;0
501;0;0;0;148;62;4;5;0;10;0.003307901;0
502;0;0;0;18;17;1;2;0;7;0.042098327;0
503;0;0;0;176;69;4;3;0;0;0.012635603;0
504;0;0;0;76;25;2;1;0;17;0.030164228;0
505;0;0;0;38;66;4;3;0.391901488;14;0.002964231;0
506;0;0;0;210;11;3;3;0;17;0.088597814;0
507;0;0;0;32;37;4;3;0.182152027;2;0.010927973;0
508;0;0;0;124;31;2;3;0;8;0.002234788;0
509;0;0;0;16;31;2;2;0;6;0.019097537;0
510;0;0;0;15;33;3;2;0.321622631;12;0.017483199;0
511;0;0;0;154;71;5;2;0;0;0.005577995;0
512;0;0;0;134;29;3;1;0.164300926;20;0.010737059;0
513;0;0;0;57;32;2;3;0;12;0.000105119;0
514;0;0;0;2;41;2;3;0.598586769;19;0.01648818;0
515;0;0;0;121;20;1;2;0;10;0.029095004;0
516;0;0;0;185;27;3;3;0.097963546;8;0.035242993;0
517;0;0;0;69;25;3;1;0;15;0.029915239;0
518;0;0;0;38;21;2;1;0;7;0.028026415;0
519;0;0;0;232;71;4;1;0;11;0.004650084;0
520;0;0;0;194;24;3;3;0;7;0.014313645;0
521;0;0;0;112;27;1;3;0;0;0.026700317;0
522;0;0;0;230;23;2;3;0;1;0.038709149;0
523;0;0;0;224;59;3;1;0.05506657;14;0.016283919;0
524;0;0;0;53;91;6;1;0;13;0.01014508;0
525;0;0;0;62;19;2;1;0.071410305;9;0.05194804;0
526;0;0;0;199;35;3;2;0;0;0.013890878;0
527;0;0;0;78;25;2;3;0;0;0.028215324;0
528;0;0;0;99;41;2;3;0.666411706;1;0.01420499;0
529;0;0;0;54;36;2;2;0;19;0.021683929;0
530;0;0;0;66;45;4;1;0;1;0.016417485;0
531;0;0;0;57;83;6;2;0;0;0.011073421;0
532;0;0;0;104;35;3;2;0;8;0.008088141;0
533;0;0;0;74;57;3;2;0;1;0.006438357;0
534;0;0;0;5;54;3;3;0;19;0.000169763;0
535;0;0;0;87;75;4;1;0.697840532;9;0.007430348;0
536;0;0;0;148;80;4;2;0;6;0.002668127;0
537;0;0;0;16;78;5;3;0;5;0.002753161;0
538;0;0;0;153;31;3;6;0;0;0.028153933;0
539;0;0;0;149;13;2;1;0;16;0.033296036;0
540;0;0;0;141;40;3;2;0;6;0.01591139;0
541;0;0;0;94;50;4;3;0.449371761;0;0.011707258;0
542;0;0;0;57;66;4;1;0.706129152;3;0.014085117;0
543;0;0;0;97;56;3;3;0;15;0.010844415;0
544;0;0;0;211;40;4;2;0;11;0.012606868;0
545;0;0;0;171;31;3;2;0;2;0.01896178;0
546;0;0;0;131;116;7;1;0.909077337;16;0.007734224;1
547;0;0;0;96;35;3;2;0;0;0.025301684;0
548;0;0;0;190;98;6;1;0.850868071;5;0.003651967;1
549;0;0;0;164;27;3;2;0.019687073;0;0.005409812;0
550;0;0;0;56;39;4;2;0;10;0.017666673;0
551;0;0;0;33;62;3;2;0;17;0.015897479;0
552;0;0;0;23;21;1;2;0.056344265;13;0.004724119;0
553;0;0;0;202;28;3;3;0;0;0.019594066;0
554;0;0;0;113;43;4;2;0.138454763;6;0.016385477;0
555;0;0;0;25;47;4;1;0;0;0.008005628;0
556;0;0;0;79;60;4;2;0.555951116;0;0.006634279;0
557;0;0;0;19;20;2;3;0.280369436;1;0.028902457;0
558;0;0;0;226;29;2;2;0;0;0.00707223;0
559;0;0;0;165;39;3;2;0.847973986;14;0.009810636;1
560;0;0;0;124;69;3;2;0;18;0.008317436;0
561;0;0;0;95;24;1;3;0;18;0.004377082;0
562;0;0;0;63;23;2;3;0;0;0.033556248;0
563;0;0;0;56;33;4;1;0;0;0.023611992;0
564;0;0;0;92;93;5;3;0.393234202;1;0.003161611;0
565;0;0;0;5;31;3;2;0;3;0.01717703;0
566;0;0;0;186;90;5;2;0;15;0.007352897;0
567;0;0;0;240;30;3;3;0;0;0.016245455;0
568;0;0;0;185;65;5;3;0;20;0.009029896;1
569;0;0;0;90;57;4;2;0;0;0.001171942;0
570;0;0;0;140;32;3;5;0;14;0.013080325;0
571;0;0;0;18;40;2;2;0.402875294;0;0.023810214;0
572;0;0;0;43;25;2;3;0;0;0.014080365;0
573;0;0;0;137;5;1;4;0;5;0.147580877;0
574;0;0;0;73;37;3;2;0;18;0.019829953;0
575;0;0;0;20;23;3;3;0;5;0.009306323;0
576;0;0;0;86;29;3;2;0;5;0.034025481;0
577;0;0;0;158;35;3;2;0;0;0.022509142;0
578;0;0;0;197;31;2;3;0;15;0.007090694;0
579;0;0;0;96;53;4;2;0.345381235;18;0.008090719;0
580;0;0;0;34;47;4;1;0.155322842;19;0.003505437;0
581;0;0;0;206;35;2;3;0.729980932;19;0.000673692;1
582;0;0;0;38;32;4;2;0.550534598;6;0.012524478;0
583;0;0;0;205;30;2;1;0;7;0.003951655;0
584;0;0;0;59;25;2;2;0;6;0.003387452;0
585;0;0;0;132;37;3;6;0;5;0.024698228;0
586;0;0;0;47;33;2;1;0;0;0.022352041;0
587;0;0;0;89;26;3;2;0.381675259;0;0.001291424;0
588;0;0;0;74;35;3;1;0.924734782;7;0.017501518;0
589;0;0;0;170;49;4;4;0.968871992;10;0.001836768;1
590;0;0;0;111;25;3;5;0;20;0.025007597;0
591;0;0;0;205;34;2;2;0;8;0.027488413;0
592;0;0;0;15;31;3;1;0.41041662;6;0.025832332;0
593;0;0;0;81;55;5;2;0;11;0.000217403;0
594;0;0;0;162;88;5;3;0;14;0.00429259;0
595;0;0;0;180;85;5;1;0.246702323;13;0.00014087;0
596;0;0;0;52;22;3;1;0.58927089;8;0.025433964;0
597;0;0;0;0;17;2;3;0;4;0.045146868;0
598;0;0;0;205;26;2;1;0;1;0.020285455;0
599;0;0;0;152;39;2;1;0;2;0.010854677;0
600;0;0;0;121;62;5;3;0.462918711;2;0.001013047;0
601;0;0;0;54;37;2;2;0;5;0.00521293;0
602;0;0;0;63;59;3;2;0.325180144;4;0.00259971;0
603;0;0;0;75;37;3;2;0.834573558;10;0.009912518;0
604;0;0;0;40;60;4;1;0;4;0.016540943;0
605;0;0;0;2;109;6;3;0.892892878;0;0.007188885;0
606;0;0;0;214;24;2;3;0;0;0.006011549;0
607;0;0;0;98;32;3;1;0;0;0.010690008;0
608;0;0;0;224;28;3;1;0;0;0.021076576;0
609;0;0;0;27;21;2;3;0;1;0.027433342;0
610;0;0;0;155;34;2;3;0.372474013;12;0.027031921;0
611;0;0;0;111;81;6;3;0.923709341;0;0.004989624;0
612;0;0;0;147;71;4;1;0;18;0.005250119;0
613;0;0;0;182;24;2;3;0;11;0.010571347;0
614;0;0;0;152;37;2;3;0;1;0.000507434;0
615;0;0;0;78;24;2;2;0;11;0.008520167;0
616;0;0;0;183;26;3;7;0.16343375;5;0.026589258;0
617;0;0;0;14;33;3;2;0;19;0.015534594;0
618;0;0;0;57;30;3;2;0.544728112;4;0.029999595;0
619;0;0;0;98;30;3;3;0;0;0.018936968;0
620;0;0;0;210;29;2;1;0;16;0.031131845;0
621;0;0;0;99;18;2;1;0;12;0.020475195;0
622;0;0;0;100;22;2;2;0;18;0.00796637;0
623;0;0;0;94;34;2;1;0;19;0.014719083;0
624;0;0;0;166;28;3;5;0;6;0.01543803;0
625;0;0;0;167;48;2;1;0;5;0.020103227;0
626;0;0;0;27;87;6;3;0;0;0.004048653;0
627;0;0;0;63;8;1;2;0;0;0.058253632;0
628;0;0;0;152;35;4;2;0;0;0.019450461;0
629;0;0;0;239;31;3;3;0;11;8.47435E-05;0
630;0;0;0;168;48;3;6;0;0;0.019293091;0
631;0;0;0;101;27;1;5;0;0;0.0300358;0
632;0;0;0;153;25;3;1;0.336256565;14;0.020688847;0
633;0;0;0;205;35;3;3;0.489158233;5;0.002677303;0
634;0;0;0;205;44;4;4;0.726050428;1;0.021653129;0
635;0;0;0;7;60;4;3;0;17;0.005726177;0
636;0;0;0;197;35;2;6;0;10;0.023900024;0
637;0;0;0;98;32;3;2;0;0;0.007726605;0
638;0;0;0;143;32;2;4;0.172994593;16;0.028359992;0
639;0;0;0;111;22;2;2;0;10;0.036251558;0
640;0;0;0;188;40;4;2;0;0;0.010673945;0
641;0;0;0;139;51;3;2;0.315258207;7;0.007753841;0
642;0;0;0;79;33;2;1;0;1;0.003044544;0
643;0;0;0;65;22;1;2;0.735639252;17;0.002330428;1
644;0;0;0;57;30;3;1;0;4;0.007865602;0
645;0;0;0;176;38;3;3;0;18;0.004679186;0
646;0;0;0;140;58;3;2;0;17;0.016109211;0
647;0;0;0;43;32;2;3;0;4;0.024024441;0
648;0;0;0;0;47;2;2;0.532547016;4;0.015677634;0
649;0;0;0;188;77;6;3;0.973711255;16;1.00011E-05;1
650;0;0;0;175;33;3;2;0.286008703;16;0.015574294;1
651;0;0;0;138;30;2;2;0;12;0.029364209;0
652;0;0;0;162;51;4;1;0;20;0.00012074;0
653;0;0;0;188;17;2;2;0;2;0.042312698;0
654;0;0;0;119;52;3;2;0.947940998;10;0.016145965;1
655;0;0;0;129;21;1;1;0.464039231;9;0.01408509;0
656;0;0;0;39;17;2;1;0;8;0.036509663;0
657;0;0;0;143;10;1;2;0;0;0.079043715;0
658;0;0;0;36;47;4;2;0;0;0.014077978;0
659;0;0;0;237;15;2;3;0;4;0.039785237;0
660;0;0;0;3;43;2;2;0;0;0.014807039;0
661;0;0;0;230;67;4;2;0;11;0.000773985;0
662;0;0;0;5;38;4;1;0;0;0.015298148;0
663;0;0;0;189;50;4;5;0;7;0.002902681;0
664;0;0;0;133;20;1;3;0;0;0.009000995;0
665;0;0;0;211;48;4;6;0.973649934;4;0.001650698;1
666;0;0;0;50;40;2;1;0.629023311;0;0.010768279;0
667;0;0;0;60;53;4;1;0;0;0.014498284;0
668;0;0;0;118;60;5;2;0;16;0.011725731;0
669;0;0;0;136;56;3;3;0.749856965;8;0.012938784;1
670;0;0;0;227;30;2;1;0;11;0.018198494;0
671;0;0;0;120;28;3;2;0;2;0.002602391;0
672;0;0;0;218;52;3;3;0.00686857;19;0.002267857;0
673;0;0;0;11;55;4;2;0;0;0.003133033;0
674;0;0;0;60;54;4;3;0;4;0.004117566;0
675;0;0;0;72;17;3;3;0;2;0.048348396;0
676;0;0;0;239;60;4;2;0.642686403;16;0.001098787;1
677;0;0;0;57;43;3;1;0;0;0.007439417;0
678;0;0;0;104;23;3;1;0;17;0.028261342;0
679;0;0;0;11;45;3;3;0;5;0.018171555;0
680;0;0;0;144;59;5;2;0.885714321;15;0.016287028;1
681;0;0;0;140;60;3;3;0.650163306;13;0.014127049;1
682;0;0;0;214;18;2;2;0;0;0.026057538;0
683;0;0;0;36;50;4;2;0.564935286;0;0.007369855;0
684;0;0;0;156;28;2;2;0.417566177;0;0.032021082;0
685;0;0;0;49;23;2;2;0;5;0.042577853;0
686;0;0;0;32;46;4;2;0;14;0.021485785;0
687;0;0;0;0;62;4;1;0;12;0.011701918;0
688;0;0;0;117;25;3;4;0.382790754;17;0.027278876;1
689;0;0;0;56;36;3;1;0;7;0.00806265;0
690;0;0;0;28;21;3;1;0;0;0.042590535;0
691;0;0;0;233;66;5;1;0;12;0.012218151;0
692;0;0;0;94;26;3;1;0;10;0.029127637;0
693;0;0;0;121;20;2;1;0;0;0.024293852;0
694;0;0;0;17;15;1;2;0;7;0.023413456;0
695;0;0;0;89;37;3;3;0;8;0.010228826;0
696;0;0;0;217;8;2;2;0;0;0.122318076;0
697;0;0;0;91;64;5;2;0.020514566;0;0.01451965;0
698;0;0;0;226;25;2;2;0;17;0.029529136;0
699;0;0;0;206;68;4;4;0;7;0.00045919;0
700;0;0;0;171;29;2;3;0;2;0.019433567;0
701;0;0;0;89;76;5;2;0.090825616;4;0.002955164;0
702;0;0;0;66;52;4;3;0;3;0.013338516;0
703;0;0;0;202;62;5;2;0;0;0.005943429;0
704;0;0;0;57;21;3;3;0;15;0.029612401;0
705;0;0;0;164;63;5;6;0.982224342;0;0.010038866;1
706;0;0;0;30;35;2;3;0.361567419;11;0.001860618;0
707;0;0;0;30;31;2;2;0.291952106;17;0.000540839;0
708;0;0;0;133;48;4;3;0;17;0.00289253;0
709;0;0;0;151;34;3;3;0;2;0.016105403;0
710;0;0;0;89;30;2;1;0;14;0.032396021;0
711;0;0;0;126;49;3;4;0.891470949;6;0.017385746;1
712;0;0;0;218;30;3;7;0;0;0.019837706;0
713;0;0;0;181;29;3;3;0.347066685;20;0.027867776;1
714;0;0;0;140;39;3;2;0.602011026;11;0.01056766;1
715;0;0;0;207;24;2;2;0;0;0.004754005;0
716;0;0;0;79;26;2;3;0;5;0.010370209;0
717;0;0;0;202;29;3;3;0;11;0.016164716;0
718;0;0;0;30;40;2;2;0.550558371;5;0.017655182;0
719;0;0;0;186;26;2;3;0;0;0.034442172;0
720;0;0;0;107;30;2;1;0.495148224;8;0.025575544;0
721;0;0;0;97;45;3;2;0.666361018;13;0.018048935;1
722;0;0;0;25;34;2;1;0;12;0.001168566;0
723;0;0;0;202;73;4;3;0;5;0.004115979;0
724;0;0;0;5;73;5;2;0.079893622;3;0.011286936;0
725;0;0;0;102;45;3;2;0.315476964;0;0.009879361;0
726;0;0;0;32;20;3;2;0;0;0.037062278;0
727;0;0;0;20;45;4;1;0.790698263;0;0.013370387;0
728;0;0;0;148;71;4;5;0.735202794;13;0.001222724;1
729;0;0;0;141;41;4;1;0.844270017;4;0.004139575;0
730;0;0;0;45;43;4;2;0;18;0.014828509;0
731;0;0;0;181;47;3;3;0;0;0.013411745;0
732;0;0;0;89;31;3;1;0.012359805;8;0.004599593;0
733;0;0;0;64;30;2;2;0;2;0.019924783;0
734;0;0;0;31;28;3;1;0;0;0.035219659;0
735;0;0;0;177;56;3;1;0;20;0.008945888;0
736;0;0;0;21;26;3;3;0;14;0.001565665;0
737;0;0;0;197;31;3;2;0;0;0.001293313;0
738;0;0;0;164;63;5;2;0.914637447;19;0.013599188;1
739;0;0;0;141;18;1;3;0;1;0.030051973;0
740;0;0;0;115;20;2;2;0;1;0.012867948;0
741;0;0;0;134;11;1;1;0;1;0.008039426;0
742;0;0;0;201;21;3;1;0.027536312;12;0.036912398;0
743;0;0;0;228;29;3;1;0;17;0.002102656;0
744;0;0;0;94;45;3;3;0.441767808;15;0.010406247;0
745;0;0;0;238;33;3;2;0;2;0.020529112;0
746;0;0;0;120;24;3;6;0;20;0.010235847;1
747;0;0;0;96;38;3;3;0;5;0.011278988;0
748;0;0;0;173;40;3;1;0;0;0.008782215;0
749;0;0;0;231;36;3;2;0;9;0.01831176;0
750;0;0;0;237;17;2;3;0;9;0.036571192;0
751;0;0;0;189;15;2;3;0.108576524;4;0.021632887;0
752;0;0;0;99;33;3;1;0;2;0.027948501;0
753;0;0;0;230;66;5;2;0;15;0.013851984;0
754;0;0;0;175;55;4;1;0;19;0.004996192;0
755;0;0;0;121;34;3;2;0;5;0.009526049;0
756;0;0;0;156;27;3;5;0;18;0.016576857;1
757;0;0;0;113;48;4;1;0.272851149;15;0.012964016;0
758;0;0;0;61;84;5;1;0;14;0.000570219;0
759;0;0;0;208;20;2;6;0.389443621;0;0.047918133;0
760;0;0;0;148;18;2;3;0;0;0.031518879;0
761;0;0;0;139;36;3;3;0;0;0.021318678;0
762;0;0;0;129;64;5;2;0.427462444;10;0.015510305;0
763;0;0;0;142;36;2;2;0;13;0.02002496;0
764;0;0;0;203;52;4;3;0;0;0.015480053;0
765;0;0;0;236;26;2;6;0;16;0.009784214;0
766;0;0;0;116;28;2;2;0;0;0.021326657;0
767;0;0;0;214;22;3;3;0;12;0.005260819;0
768;0;0;0;221;90;6;2;0;14;0.003094576;0
769;0;0;0;191;42;3;3;0;14;0.010556347;0
770;0;0;0;1;45;4;1;0.618799829;7;0.019020967;0
771;0;0;0;71;43;3;3;0;15;0.010926613;0
772;0;0;0;206;27;3;3;0;0;0.03351782;0
773;0;0;0;18;49;3;2;0.258019572;19;0.002270937;0
774;0;0;0;119;46;3;6;0;8;0.005871993;0
775;0;0;0;29;56;4;3;0.996208901;19;0.012128241;1
776;0;0;0;61;93;5;3;0.862135797;6;0.004492477;0
777;0;0;0;61;10;2;1;0;3;0.046909064;0
778;0;0;0;40;44;4;1;0.145145965;11;0.021110657;0
779;0;0;0;8;40;3;1;0.42479219;0;0.003646167;0
780;0;0;0;168;14;2;1;0;15;0.01165301;0
781;0;0;0;46;57;4;3;0.103307337;3;0.001870384;0
782;0;0;0;26;55;3;2;0.352451307;14;0.003853976;0
783;0;0;0;186;65;4;1;0;1;0.001319708;0
784;0;0;0;154;25;3;4;0;6;0.017315687;0
785;0;0;0;173;12;2;3;0;18;0.05571831;0
786;0;0;0;141;74;4;4;0.60143117;8;0.003334357;1
787;0;0;0;26;33;2;3;0;13;0.000650897;0
788;0;0;0;228;41;4;2;0;0;0.004797455;0
789;0;0;0;70;40;3;3;0;5;0.022951687;0
790;0;0;0;49;46;4;2;0;20;0.007086652;0
791;0;0;0;173;29;2;3;0.046895954;0;0.02778268;0
792;0;0;0;152;87;5;5;0;14;0.005640643;0
793;0;0;0;89;50;4;2;0.592335268;16;0.018354517;1
794;0;0;0;149;47;4;2;0.334838065;9;0.003013199;0
795;0;0;0;87;39;4;1;0.505312665;0;0.004077359;0
796;0;0;0;105;26;3;3;0;17;0.031604664;0
797;0;0;0;219;40;4;1;0;1;0.018132116;0
798;0;0;0;91;36;3;3;0;8;0.017321914;0
799;0;0;0;83;22;3;2;0;1;0.030876143;0
800;0;0;0;159;16;1;7;0;1;0.007739604;0
801;0;0;0;240;25;3;2;0;9;0.033588821;0
802;0;0;0;234;44;2;2;0;18;0.014612622;0
803;0;0;0;136;64;5;3;0.780317643;0;0.008867073;0
804;0;0;0;27;32;2;1;0;15;0.011542075;0
805;0;0;0;70;58;4;3;0;3;0.001744741;0
806;0;0;0;9;15;2;2;0;1;0.011512321;0
807;0;0;0;192;50;4;3;0;2;0.006957391;0
808;0;0;0;147;38;3;4;0.721867134;1;0.022547392;0
809;0;0;0;89;79;5;3;0.106546829;13;0.004067461;0
810;0;0;0;64;28;3;3;0;0;0.002159918;0
811;0;0;0;55;60;4;3;0.169291504;18;0.016010863;0
812;0;0;0;83;55;4;3;0;0;0.007515917;0
813;0;0;0;46;45;3;3;0;14;0.013175847;0
814;0;0;0;158;44;3;4;0.890414617;0;0.011753709;0
815;0;0;0;90;79;5;3;0.949921693;6;0.006517828;1
816;0;0;0;124;50;3;3;0;20;0.017930055;0
817;0;0;0;179;21;2;3;0;6;0.027828229;0
818;0;0;0;216;75;4;3;0.624857428;9;0.004064985;1
819;0;0;0;177;62;5;3;0;15;0.002069139;0
820;0;0;0;125;35;2;2;0.630339307;15;0.004830941;1
821;0;0;0;41;56;3;1;0.85968341;19;0.012122191;1
822;0;0;0;71;51;4;3;0.837427761;15;0.012069813;1
823;0;0;0;122;57;4;6;0.525416818;0;0.012091702;0
824;0;0;0;163;14;1;2;0;15;0.028322519;0
825;0;0;0;149;28;3;1;0.300065985;11;0.009458807;0
826;0;0;0;190;26;2;1;0;0;0.010237925;0
827;0;0;0;219;36;3;3;0.170133984;15;0.001167671;0
828;0;0;0;26;31;3;3;0;0;0.002455787;0
829;0;0;0;141;27;3;3;0;3;0.025657408;0
830;0;0;0;168;50;4;6;0;8;0.013068705;0
831;0;0;0;46;58;4;1;0.421432526;8;0.001301004;0
832;0;0;0;48;77;5;1;0.516378279;19;0.002961533;0
833;0;0;0;74;16;2;2;0;17;0.020457842;0
834;0;0;0;238;50;3;6;0;7;0.01584522;0
835;0;0;0;133;36;2;3;0.310768874;7;0.020766665;0
836;0;0;0;101;14;2;1;0;8;0.028567995;0
837;0;0;0;194;47;4;2;0;8;0.009458877;0
838;0;0;0;92;54;4;3;0;0;0.009766729;0
839;0;0;0;15;77;6;3;0;0;0.003874999;0
840;0;0;0;179;52;4;3;0.571409778;0;0.011644633;0
841;0;0;0;184;31;2;3;0;13;0.005915377;0
842;0;0;0;182;67;5;1;0;0;0.012767651;0
843;0;0;0;156;31;2;1;0.80326393;7;0.029720235;1
844;0;0;0;138;28;2;2;0;2;0.018846546;0
845;0;0;0;148;31;3;3;0;8;0.008091117;0
846;0;0;0;183;27;2;2;0;11;0.034596298;0
847;0;0;0;84;28;3;3;0;1;0.000214689;0
848;0;0;0;44;26;3;2;0;18;0.022120877;0
849;0;0;0;130;98;6;6;0.685572869;3;0.00051013;1
850;0;0;0;54;70;4;2;0.969458532;0;0.005082138;0
851;0;0;0;144;52;3;3;0;0;0.000462101;0
852;0;0;0;198;50;3;1;0;12;0.016095006;0
853;0;0;0;141;67;4;2;0;14;0.004925176;0
854;0;0;0;69;94;5;2;0.823401272;0;0.008404314;0
855;0;0;0;164;65;4;5;0.730072699;14;0.009460697;1
856;0;0;0;192;68;4;1;0;10;0.012143853;0
857;0;0;0;119;50;4;3;0;0;0.007605699;0
858;0;0;0;150;25;3;2;0;8;0.007995424;0
859;0;0;0;60;49;3;1;0.922188463;0;0.011582725;0
860;0;0;0;86;48;4;2;0;1;0.00127023;0
861;0;0;0;6;67;4;3;0.364085633;9;0.000828621;0
862;0;0;0;179;29;3;1;0;8;0.03129189;0
863;0;0;0;145;34;2;1;0.496952955;0;0.020454086;0
864;0;0;0;119;33;2;3;0.111910529;11;0.02385626;0
865;0;0;0;112;55;3;2;0;16;0.012576242;0
866;0;0;0;127;38;3;3;0.500424965;0;0.009913848;0
867;0;0;0;7;27;2;1;0.310097186;0;0.016556724;0
868;0;0;0;222;54;4;7;0.632988687;0;0.005472229;0
869;0;0;0;181;23;3;4;0;2;0.006631229;0
870;0;0;0;200;46;3;3;0;14;0.018866632;0
871;0;0;0;38;42;4;3;0;6;0.010648903;0
872;0;0;0;171;69;5;3;0.455349042;5;0.001160818;0
873;0;0;0;27;21;1;1;0;17;0.027261301;0
874;0;0;0;12;52;4;2;0;18;0.018156397;0
875;0;0;0;27;50;3;3;0.62597803;19;0.003969943;1
876;0;0;0;158;45;4;3;0;0;0.000154986;0
877;0;0;0;236;48;4;5;0;7;0.010772011;0
878;0;0;0;239;30;3;3;0;17;0.028742256;0
879;0;0;0;72;26;3;3;0;12;0.007566702;0
880;0;0;0;237;50;3;3;0.9544792;16;0.002162742;1
881;0;0;0;29;51;4;1;0;16;0.017711699;0
882;0;0;0;51;77;4;2;0;20;0.000364677;0
883;0;0;0;177;59;4;7;0;6;0.012859684;0
884;0;0;0;220;60;4;1;0;16;0.008052927;0
885;0;0;0;52;41;2;2;0;6;0.001424232;0
886;0;0;0;90;40;2;1;0;5;0.023376887;0
887;0;0;0;239;36;2;3;0;9;0.019815661;0
888;0;0;0;120;28;3;3;0;4;0.0283206;0
889;0;0;0;226;35;3;2;0;0;0.024262571;0
890;0;0;0;163;35;3;2;0;2;0.011517674;0
891;0;0;0;14;65;3;1;0.841056837;10;0.002290658;0
892;0;0;0;66;21;1;2;0;15;0.017455211;0
893;0;0;0;74;78;4;1;0;9;0.000719932;0
894;0;0;0;169;29;3;3;0.407487463;18;0.015140339;1
895;0;0;0;65;52;4;3;0.4477333;19;0.017550282;1
896;0;0;0;194;25;1;1;0;0;0.006608826;0
897;0;0;0;40;38;2;2;0;10;0.019662739;0
898;0;0;0;117;24;2;2;0.56769022;0;0.02515036;0
899;0;0;0;39;22;3;1;0;0;0.012130403;0
900;0;0;0;142;20;2;2;0;0;0.012809687;0
901;0;0;0;149;41;2;1;0;3;0.012537645;0
902;0;0;0;99;20;2;3;0;1;0.002699038;0
903;0;0;0;145;24;3;2;0.62535913;3;0.006279694;0
904;0;0;0;125;10;1;5;0;0;0.028080365;0
905;0;0;0;133;24;2;1;0;9;0.026781851;0
906;0;0;0;99;90;5;1;0;15;0.007808632;0
907;0;0;0;59;28;3;2;0.678555208;0;0.001546021;0
908;0;0;0;173;87;4;3;0;4;0.009625518;0
909;0;0;0;44;30;3;3;0;11;0.023268166;0
910;0;0;0;172;35;2;3;0;9;0.018062125;0
911;0;0;0;176;4;1;3;0.104641751;0;0.112631602;0
912;0;0;0;190;40;3;3;0;0;0.004938697;0
913;0;0;0;232;91;5;1;0;0;0.008236582;0
914;0;0;0;143;65;4;3;0;17;0.009106743;0
915;0;0;0;200;91;5;1;0.347914122;14;0.000695811;1
916;0;0;0;214;72;5;1;0.786031296;17;0.003107838;1
917;0;0;0;38;58;4;2;0.7326244;8;0.010408695;0
918;0;0;0;182;23;3;3;0.040799109;11;0.005317409;0
919;0;0;0;1;46;3;1;0.005015648;6;0.009837627;0
920;0;0;0;106;27;3;3;0;17;0.035220732;0
921;0;0;0;83;39;3;3;0.897727276;5;0.012593874;0
922;0;0;0;27;44;4;3;0;12;0.017152329;0
923;0;0;0;137;33;2;2;0;0;0.019323472;0
924;0;0;0;35;42;3;3;0.845875766;7;0.023216973;0
925;0;0;0;208;73;4;1;0;12;0.012367529;0
926;0;0;0;186;91;6;3;0;0;0.002731401;0
927;0;0;0;145;27;3;5;0.507503227;20;0.00519375;1
928;0;0;0;233;35;2;2;0;1;0.01897885;0
929;0;0;0;85;40;3;2;0.844241889;15;0.00836761;1
930;0;0;0;93;24;2;2;0;12;0.019198353;0
931;0;0;0;227;7;2;2;0.150605318;0;0.0289252;0
932;0;0;0;120;24;2;3;0;10;0.000519472;0
933;0;0;0;230;47;3;2;0.661324059;13;0.005264364;1
934;0;0;0;144;26;3;3;0;12;0.017772915;0
935;0;0;0;94;31;3;2;0.789629073;0;0.018586364;0
936;0;0;0;109;65;4;2;0;17;0.003024177;0
937;0;0;0;192;56;4;3;0;7;0.001577714;0
938;0;0;0;231;18;2;2;0;6;0.000359628;0
939;0;0;0;97;70;4;2;0;6;0.011176929;0
940;0;0;0;75;38;4;3;0.766756439;0;0.019417376;0
941;0;0;0;16;29;3;2;0;8;0.026526457;0
942;0;0;0;73;28;2;3;0;15;0.027478259;0
943;0;0;0;182;49;4;1;0.096087358;7;0.016886571;0
944;0;0;0;70;33;2;3;0;9;0.029029371;0
